Video_Source,Event_ID,Timestamp,Timestamp_Sec,Frame_Number,Track_ID,Object_Class,Violation_Type,Severity,Evidence_Snapshot
Real Video 3,EVT_0160,0:00:03,3.5,105,31,bowl,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0160_id31.jpg
Real Video 3,EVT_0161,0:00:03,3.5,105,32,tie,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_3/violation_EVT_0161_id32.jpg
Real Video 3,EVT_0162,0:00:03,3.5,105,33,bowl,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0162_id33.jpg
Real Video 3,EVT_0163,0:00:03,3.5,105,34,bottle,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_3/violation_EVT_0163_id34.jpg
Real Video 3,EVT_0164,0:00:03,3.5,105,35,bowl,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0164_id35.jpg
Real Video 3,EVT_0165,0:00:03,3.53,106,37,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0165_id37.jpg
Real Video 3,EVT_0166,0:00:03,3.77,113,41,tie,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0166_id41.jpg
Real Video 3,EVT_0167,0:00:03,3.9,117,44,cup,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_3/violation_EVT_0167_id44.jpg
Real Video 3,EVT_0168,0:00:04,4.37,131,55,cup,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0168_id55.jpg
Real Video 3,EVT_0169,0:00:04,4.83,145,63,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0169_id63.jpg
Real Video 3,EVT_0170,0:00:05,5.0,150,24,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0170_id24.jpg
Real Video 3,EVT_0171,0:00:05,5.0,150,25,person,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0171_id25.jpg
Real Video 3,EVT_0172,0:00:05,5.0,150,26,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0172_id26.jpg
Real Video 3,EVT_0173,0:00:05,5.0,150,27,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0173_id27.jpg
Real Video 3,EVT_0174,0:00:05,5.0,150,29,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0174_id29.jpg
Real Video 3,EVT_0175,0:00:05,5.0,150,31,bowl,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0175_id31.jpg
Real Video 3,EVT_0176,0:00:05,5.0,150,33,bowl,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0176_id33.jpg
Real Video 3,EVT_0177,0:00:05,5.0,150,34,bottle,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_3/violation_EVT_0177_id34.jpg
Real Video 3,EVT_0178,0:00:05,5.0,150,35,bowl,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0178_id35.jpg
Real Video 3,EVT_0179,0:00:05,5.0,150,32,tie,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_3/violation_EVT_0179_id32.jpg
Real Video 3,EVT_0180,0:00:05,5.77,173,68,tie,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_3/violation_EVT_0180_id68.jpg
Real Video 3,EVT_0181,0:00:05,5.93,178,71,bottle,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0181_id71.jpg
Real Video 3,EVT_0182,0:00:06,6.33,190,63,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0182_id63.jpg
Real Video 3,EVT_0183,0:00:06,6.5,195,24,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0183_id24.jpg
Real Video 3,EVT_0184,0:00:06,6.5,195,25,person,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0184_id25.jpg
Real Video 3,EVT_0185,0:00:06,6.5,195,26,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0185_id26.jpg
Real Video 3,EVT_0186,0:00:06,6.5,195,27,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0186_id27.jpg
Real Video 3,EVT_0187,0:00:06,6.5,195,31,bowl,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0187_id31.jpg
Real Video 3,EVT_0188,0:00:06,6.5,195,33,bowl,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0188_id33.jpg
Real Video 3,EVT_0189,0:00:06,6.5,195,35,bowl,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0189_id35.jpg
Real Video 3,EVT_0190,0:00:06,6.7,201,29,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0190_id29.jpg
Real Video 3,EVT_0191,0:00:06,6.8,204,34,bottle,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_3/violation_EVT_0191_id34.jpg
Real Video 3,EVT_0192,0:00:06,6.83,205,81,tie,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0192_id81.jpg
Real Video 3,EVT_0193,0:00:07,7.0,210,84,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0193_id84.jpg
Real Video 3,EVT_0194,0:00:07,7.43,223,71,bottle,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0194_id71.jpg
Real Video 3,EVT_0195,0:00:07,7.83,235,63,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0195_id63.jpg
Real Video 3,EVT_0196,0:00:08,8.0,240,24,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0196_id24.jpg
Real Video 3,EVT_0197,0:00:08,8.0,240,25,person,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0197_id25.jpg
Real Video 3,EVT_0198,0:00:08,8.0,240,26,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0198_id26.jpg
Real Video 3,EVT_0199,0:00:08,8.0,240,27,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0199_id27.jpg
Real Video 3,EVT_0200,0:00:08,8.0,240,31,bowl,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0200_id31.jpg
Real Video 3,EVT_0201,0:00:08,8.0,240,33,bowl,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0201_id33.jpg
Real Video 3,EVT_0202,0:00:08,8.0,240,35,bowl,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0202_id35.jpg
Real Video 3,EVT_0203,0:00:08,8.23,247,29,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0203_id29.jpg
Real Video 3,EVT_0204,0:00:08,8.33,250,81,tie,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0204_id81.jpg
Real Video 3,EVT_0205,0:00:08,8.93,268,71,bottle,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0205_id71.jpg
Real Video 3,EVT_0206,0:00:09,9.23,277,107,tie,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0206_id107.jpg
Real Video 3,EVT_0207,0:00:09,9.37,281,110,bottle,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_3/violation_EVT_0207_id110.jpg
Real Video 3,EVT_0208,0:00:09,9.47,284,113,cup,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0208_id113.jpg
Real Video 3,EVT_0209,0:00:09,9.5,285,24,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0209_id24.jpg
Real Video 3,EVT_0210,0:00:09,9.5,285,25,person,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0210_id25.jpg
Real Video 3,EVT_0211,0:00:09,9.5,285,26,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0211_id26.jpg
Real Video 3,EVT_0212,0:00:09,9.5,285,27,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0212_id27.jpg
Real Video 3,EVT_0213,0:00:09,9.5,285,31,bowl,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0213_id31.jpg
Real Video 3,EVT_0214,0:00:09,9.5,285,33,bowl,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0214_id33.jpg
Real Video 3,EVT_0215,0:00:09,9.5,285,35,bowl,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0215_id35.jpg
Real Video 3,EVT_0216,0:00:09,9.63,289,119,bowl,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0216_id119.jpg
Real Video 3,EVT_0217,0:00:09,9.63,289,120,bottle,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_3/violation_EVT_0217_id120.jpg
Real Video 3,EVT_0218,0:00:09,9.63,289,121,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0218_id121.jpg
Real Video 3,EVT_0219,0:00:10,10.1,303,124,cup,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_3/violation_EVT_0219_id124.jpg
Real Video 3,EVT_0220,0:00:10,10.33,310,136,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0220_id136.jpg
Real Video 3,EVT_0221,0:00:10,10.33,310,138,bowl,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_3/violation_EVT_0221_id138.jpg
Real Video 3,EVT_0222,0:00:10,10.47,314,30,bowl,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_3/violation_EVT_0222_id30.jpg
Real Video 3,EVT_0223,0:00:10,10.53,316,141,tie,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0223_id141.jpg
Real Video 3,EVT_0224,0:00:10,10.6,318,142,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0224_id142.jpg
Real Video 3,EVT_0225,0:00:10,10.63,319,143,bowl,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0225_id143.jpg
Real Video 3,EVT_0226,0:00:10,10.87,326,149,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0226_id149.jpg
Real Video 3,EVT_0227,0:00:10,10.97,329,107,tie,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0227_id107.jpg
Real Video 3,EVT_0228,0:00:11,11.0,330,24,person,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0228_id24.jpg
Real Video 3,EVT_0229,0:00:11,11.0,330,25,person,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0229_id25.jpg
Real Video 3,EVT_0230,0:00:11,11.0,330,26,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0230_id26.jpg
Real Video 3,EVT_0231,0:00:11,11.0,330,27,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0231_id27.jpg
Real Video 3,EVT_0232,0:00:11,11.47,344,120,bottle,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_3/violation_EVT_0232_id120.jpg
Real Video 3,EVT_0233,0:00:11,11.53,346,169,cup,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0233_id169.jpg
Real Video 3,EVT_0234,0:00:11,11.6,348,119,bowl,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0234_id119.jpg
Real Video 3,EVT_0235,0:00:11,11.63,349,177,bowl,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0235_id177.jpg
Real Video 3,EVT_0236,0:00:11,11.67,350,181,oven,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0236_id181.jpg
Real Video 3,EVT_0237,0:00:11,11.77,353,185,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0237_id185.jpg
Real Video 3,EVT_0238,0:00:11,11.83,355,136,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0238_id136.jpg
Real Video 3,EVT_0239,0:00:11,11.83,355,187,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0239_id187.jpg
Real Video 3,EVT_0240,0:00:11,11.97,359,30,bowl,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_3/violation_EVT_0240_id30.jpg
Real Video 3,EVT_0241,0:00:12,12.03,361,141,tie,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0241_id141.jpg
Real Video 3,EVT_0242,0:00:12,12.03,361,189,tie,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0242_id189.jpg
Real Video 3,EVT_0243,0:00:12,12.17,365,191,person,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0243_id191.jpg
Real Video 3,EVT_0244,0:00:12,12.23,367,193,tie,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0244_id193.jpg
Real Video 3,EVT_0245,0:00:12,12.47,374,107,tie,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0245_id107.jpg
Real Video 3,EVT_0246,0:00:12,12.5,375,24,person,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0246_id24.jpg
Real Video 3,EVT_0247,0:00:12,12.5,375,25,person,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0247_id25.jpg
Real Video 3,EVT_0248,0:00:12,12.5,375,26,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0248_id26.jpg
Real Video 3,EVT_0249,0:00:12,12.5,375,27,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0249_id27.jpg
Real Video 3,EVT_0250,0:00:12,12.97,389,120,bottle,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_3/violation_EVT_0250_id120.jpg
Real Video 3,EVT_0251,0:00:13,13.1,393,119,bowl,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0251_id119.jpg
Real Video 3,EVT_0252,0:00:13,13.33,400,136,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0252_id136.jpg
Real Video 3,EVT_0253,0:00:13,13.33,400,187,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0253_id187.jpg
Real Video 3,EVT_0254,0:00:13,13.47,404,30,bowl,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_3/violation_EVT_0254_id30.jpg
Real Video 3,EVT_0255,0:00:13,13.77,413,238,tie,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_3/violation_EVT_0255_id238.jpg
Real Video 3,EVT_0256,0:00:14,14.0,420,24,person,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0256_id24.jpg
Real Video 3,EVT_0257,0:00:14,14.0,420,25,person,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0257_id25.jpg
Real Video 3,EVT_0258,0:00:14,14.0,420,26,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0258_id26.jpg
Real Video 3,EVT_0259,0:00:14,14.0,420,27,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0259_id27.jpg
Real Video 3,EVT_0260,0:00:14,14.3,429,251,cup,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0260_id251.jpg
Real Video 3,EVT_0261,0:00:14,14.53,436,255,person,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0261_id255.jpg
Real Video 3,EVT_0262,0:00:14,14.53,436,256,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0262_id256.jpg
Real Video 3,EVT_0263,0:00:14,14.53,436,257,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0263_id257.jpg
Real Video 3,EVT_0264,0:00:14,14.83,445,269,person,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0264_id269.jpg
Real Video 3,EVT_0265,0:00:14,14.97,449,30,bowl,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_3/violation_EVT_0265_id30.jpg
Real Video 3,EVT_0266,0:00:15,15.5,465,27,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0266_id27.jpg
Real Video 3,EVT_0267,0:00:16,16.03,481,255,person,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0267_id255.jpg
Real Video 3,EVT_0268,0:00:17,17.0,510,27,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_3/violation_EVT_0268_id27.jpg
Real Video 3,EVT_0269,0:00:17,17.37,521,279,person,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0269_id279.jpg
Real Video 3,EVT_0270,0:00:17,17.53,526,255,person,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_3/violation_EVT_0270_id255.jpg
Real Video 4,EVT_0271,0:00:01,1.5,45,1,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0271_id1.jpg
Real Video 4,EVT_0272,0:00:01,1.5,45,2,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0272_id2.jpg
Real Video 4,EVT_0273,0:00:01,1.5,45,4,refrigerator,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_4/violation_EVT_0273_id4.jpg
Real Video 4,EVT_0274,0:00:03,3.0,90,2,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0274_id2.jpg
Real Video 4,EVT_0275,0:00:03,3.0,90,1,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0275_id1.jpg
Real Video 4,EVT_0276,0:00:03,3.57,107,27,remote,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0276_id27.jpg
Real Video 4,EVT_0277,0:00:04,4.5,135,1,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0277_id1.jpg
Real Video 4,EVT_0278,0:00:04,4.53,136,29,bottle,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0278_id29.jpg
Real Video 4,EVT_0279,0:00:05,5.53,166,31,refrigerator,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_4/violation_EVT_0279_id31.jpg
Real Video 4,EVT_0280,0:00:06,6.0,180,1,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0280_id1.jpg
Real Video 4,EVT_0281,0:00:06,6.1,183,33,refrigerator,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0281_id33.jpg
Real Video 4,EVT_0282,0:00:07,7.5,225,1,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0282_id1.jpg
Real Video 4,EVT_0283,0:00:07,7.6,228,33,refrigerator,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0283_id33.jpg
Real Video 4,EVT_0284,0:00:09,9.0,270,1,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0284_id1.jpg
Real Video 4,EVT_0285,0:00:09,9.1,273,33,refrigerator,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0285_id33.jpg
Real Video 4,EVT_0286,0:00:09,9.2,276,41,refrigerator,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0286_id41.jpg
Real Video 4,EVT_0287,0:00:10,10.5,315,1,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0287_id1.jpg
Real Video 4,EVT_0288,0:00:10,10.6,318,45,book,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0288_id45.jpg
Real Video 4,EVT_0289,0:00:12,12.1,363,45,book,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0289_id45.jpg
Real Video 4,EVT_0290,0:00:13,13.6,408,45,book,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0290_id45.jpg
Real Video 4,EVT_0291,0:00:14,14.7,441,1,bed,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0291_id1.jpg
Real Video 4,EVT_0292,0:00:15,15.1,453,45,book,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0292_id45.jpg
Real Video 4,EVT_0293,0:00:16,16.2,486,1,bed,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0293_id1.jpg
Real Video 4,EVT_0294,0:00:16,16.77,503,45,book,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0294_id45.jpg
Real Video 4,EVT_0295,0:00:17,17.6,528,69,suitcase,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0295_id69.jpg
Real Video 4,EVT_0296,0:00:19,19.27,578,66,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0296_id66.jpg
Real Video 4,EVT_0297,0:00:19,19.27,578,70,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0297_id70.jpg
Real Video 4,EVT_0298,0:00:20,20.77,623,66,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0298_id66.jpg
Real Video 4,EVT_0299,0:00:20,20.77,623,70,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_4/violation_EVT_0299_id70.jpg
Real Video 5,EVT_0300,0:00:01,1.5,45,9,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0300_id9.jpg
Real Video 5,EVT_0301,0:00:01,1.5,45,10,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0301_id10.jpg
Real Video 5,EVT_0302,0:00:01,1.5,45,12,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0302_id12.jpg
Real Video 5,EVT_0303,0:00:02,2.13,64,19,microwave,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_5/violation_EVT_0303_id19.jpg
Real Video 5,EVT_0304,0:00:03,3.0,90,9,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0304_id9.jpg
Real Video 5,EVT_0305,0:00:03,3.0,90,10,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0305_id10.jpg
Real Video 5,EVT_0306,0:00:03,3.63,109,19,microwave,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_5/violation_EVT_0306_id19.jpg
Real Video 5,EVT_0307,0:00:03,3.8,114,20,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0307_id20.jpg
Real Video 5,EVT_0308,0:00:05,5.13,154,19,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0308_id19.jpg
Real Video 5,EVT_0309,0:00:05,5.3,159,20,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0309_id20.jpg
Real Video 5,EVT_0310,0:00:06,6.43,193,29,refrigerator,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0310_id29.jpg
Real Video 5,EVT_0311,0:00:06,6.63,199,19,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0311_id19.jpg
Real Video 5,EVT_0312,0:00:06,6.8,204,20,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0312_id20.jpg
Real Video 5,EVT_0313,0:00:08,8.23,247,39,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0313_id39.jpg
Real Video 5,EVT_0314,0:00:08,8.3,249,20,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0314_id20.jpg
Real Video 5,EVT_0315,0:00:08,8.9,267,19,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0315_id19.jpg
Real Video 5,EVT_0316,0:00:09,9.43,283,40,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0316_id40.jpg
